"scope","path","kind","workspace_state","root_state","canonical_state","workspace_disposition","root_disposition","canonical_capability","retained_destination","required_evidence"
"workspace_and_root_mirror","rag_store/page_images/jemh1a2/page_003.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a2/page_003.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a2/page_003.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a2/page_004.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a2/page_004.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a2/page_004.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a2/page_005.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a2/page_005.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a2/page_005.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a2/page_006.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a2/page_006.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a2/page_006.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a2/page_007.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a2/page_007.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a2/page_007.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a2/page_008.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a2/page_008.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a2/page_008.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a2/page_009.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a2/page_009.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a2/page_009.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a2/page_010.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a2/page_010.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a2/page_010.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1a2/page_011.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1a2/page_011.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1a2/page_011.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_001.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_001.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_001.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_002.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_002.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_002.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_003.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_003.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_003.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_004.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_004.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_004.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_005.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_005.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_005.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_006.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_006.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_006.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_007.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_007.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_007.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_008.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_008.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_008.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_009.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_009.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_009.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_010.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_010.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_010.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_011.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_011.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_011.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_012.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_012.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_012.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1an/page_013.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1an/page_013.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1an/page_013.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1ps/page_001.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1ps/page_001.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1ps/page_001.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1ps/page_002.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1ps/page_002.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1ps/page_002.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1ps/page_003.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1ps/page_003.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1ps/page_003.png before workspace deletion"
"workspace_and_root_mirror","rag_store/page_images/jemh1ps/page_004.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/page_images/jemh1ps/page_004.png","SHA-256 and consumer/provenance audit for rag_store/page_images/jemh1ps/page_004.png before workspace deletion"
